Entrez,ENS,Biotype,HGNC,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneList,LncList
6119,ENSG00000106399,protein_coding,RPA3,-0.260114419,3.075840812,-3.204759282,0.00174023,0.010131365,-1.349292565,TRUE,FALSE
5834,ENSG00000100994,protein_coding,PYGB,-0.260044698,7.544763978,-2.935447192,0.004006642,0.017541032,-2.243530281,FALSE,FALSE
200765,ENSG00000221944,protein_coding,TIGD1,-0.259996783,3.34677348,-2.665417228,0.008770055,0.030264005,-2.776318869,FALSE,FALSE
5001,ENSG00000164815,protein_coding,ORC5,-0.259989602,3.78929069,-3.507231003,0.000642051,0.005367827,-0.511133128,FALSE,FALSE
8926,ENSG00000273173,protein_coding,SNURF,-0.259975253,8.611935086,-3.24369634,0.001536027,0.009364336,-1.34696152,FALSE,FALSE
4359,ENSG00000158887,polymorphic_pseudogene,MPZ,0.259955983,2.112807742,2.501850055,0.013729042,0.041503442,-3.034911678,FALSE,FALSE
375346,ENSG00000213533,protein_coding,STIMATE,0.259936082,4.297243508,3.411367633,0.000886658,0.006585544,-0.836550187,FALSE,FALSE
57037,ENSG00000106524,protein_coding,ANKMY2,-0.259854256,5.101714753,-3.853125179,0.000190452,0.002569855,0.515419336,FALSE,FALSE
56006,ENSG00000105771,protein_coding,SMG9,0.259575934,5.406093208,3.100452177,0.002418476,0.012580369,-1.806900945,FALSE,FALSE
117155,ENSG00000166762,protein_coding,CATSPER2,-0.259417032,3.31045612,-2.803946562,0.005907094,0.022861222,-2.430514151,FALSE,FALSE
23092,ENSG00000145819,protein_coding,ARHGAP26,-0.259288784,6.647060051,-3.112690303,0.002327794,0.012250005,-1.781536744,FALSE,FALSE
92293,ENSG00000181234,protein_coding,TMEM132C,0.259214597,4.625390096,2.835355727,0.005390193,0.021378382,-2.476169148,FALSE,FALSE
10491,ENSG00000170275,protein_coding,CRTAP,0.259184164,7.642862915,2.864896983,0.004942118,0.020123279,-2.423103586,FALSE,FALSE
284346,ENSG00000176472,protein_coding,ZNF575,-0.259166748,2.186885041,-2.963105356,0.003686592,0.016569293,-1.943885753,FALSE,FALSE
595,ENSG00000110092,protein_coding,CCND1,0.25891075,5.464171841,2.899014457,0.004467234,0.01881872,-2.365861889,TRUE,FALSE
3945,ENSG00000111716,polymorphic_pseudogene,LDHB,-0.2588478,9.059157449,-3.846695151,0.000194941,0.002608407,0.532138946,FALSE,FALSE
285521,ENSG00000163626,protein_coding,COX18,-0.258797003,4.164430985,-4.608077831,1.04E-05,0.000582863,3.215966428,FALSE,FALSE
2653,ENSG00000140905,protein_coding,GCSH,-0.258736974,2.674363416,-2.639032716,0.009440361,0.031851935,-2.785980711,FALSE,FALSE
259230,ENSG00000198964,protein_coding,SGMS1,0.258720201,5.514179841,2.801068596,0.005956651,0.022987235,-2.616101497,TRUE,FALSE
399909,ENSG00000197136,protein_coding,PCNX3,0.258691904,5.171021177,3.246084303,0.001524261,0.009308635,-1.37761978,FALSE,FALSE
126308,ENSG00000172081,protein_coding,MOB3A,0.258662431,4.917420219,3.339904949,0.001123299,0.007652009,-1.101887366,FALSE,FALSE
135138,ENSG00000112530,protein_coding,PACRG,-0.258655391,2.863727927,-2.808474766,0.005829883,0.022627419,-2.376377749,FALSE,FALSE
9416,ENSG00000174243,protein_coding,DDX23,0.25862107,6.027030101,3.894383805,0.000163906,0.002367945,0.624287389,FALSE,FALSE
6830,ENSG00000109111,protein_coding,SUPT6H,0.258523055,6.777927235,4.402019388,2.37E-05,0.000866051,2.414802264,TRUE,FALSE
6638,ENSG00000128739,protein_coding,SNRPN,-0.258277022,8.620181559,-3.222927985,0.001641987,0.009730168,-1.406262475,FALSE,FALSE
23640,ENSG00000133265,protein_coding,HSPBP1,-0.258190145,5.25279155,-2.592444929,0.010737795,0.03485102,-3.120223575,FALSE,FALSE
23225,ENSG00000132182,protein_coding,NUP210,0.258155906,4.678461875,3.137664422,0.002152443,0.011606541,-1.652970507,FALSE,FALSE
64897,ENSG00000157895,protein_coding,C12orf43,-0.258068835,4.320588994,-2.998904252,0.003307285,0.015427088,-2.017693624,FALSE,FALSE
9482,ENSG00000170310,protein_coding,STX8,-0.258020491,4.747186323,-3.80841599,0.00022382,0.002820748,0.371003334,FALSE,FALSE
137682,ENSG00000156170,protein_coding,NDUFAF6,-0.257943526,3.658608945,-4.055507343,9.03E-05,0.001734747,1.252571202,FALSE,FALSE
9806,ENSG00000107742,protein_coding,SPOCK2,-0.257853651,8.305574542,-3.103423367,0.002396164,0.012501292,-1.756446851,FALSE,FALSE
79778,ENSG00000164877,protein_coding,MICALL2,0.257801202,5.74662011,2.557552965,0.011812389,0.037275239,-3.221135203,FALSE,FALSE
140883,ENSG00000275004,protein_coding,ZNF280B,-0.257768224,3.424416742,-2.448375928,0.015825959,0.045908597,-3.269368666,FALSE,FALSE
9724,ENSG00000253797,protein_coding,UTP14C,0.257631275,4.96851837,3.192783654,0.00180795,0.0103887,-1.520961063,FALSE,FALSE
497661,ENSG00000177576,protein_coding,C18orf32,-0.257625221,7.222241043,-3.674968402,0.000359634,0.003695554,-0.081534906,FALSE,FALSE
10463,ENSG00000014824,protein_coding,SLC30A9,-0.257622074,6.460455394,-3.583450744,0.000494534,0.004500556,-0.383817461,FALSE,FALSE
444,ENSG00000198363,protein_coding,ASPH,-0.257603389,7.491499379,-2.968505518,0.003626919,0.01640558,-2.157462672,FALSE,FALSE
101930019,NA,NA,NA,0.257586817,1.58391444,2.885752847,0.004646615,0.019301512,-2.108933332,FALSE,FALSE
101930638,NA,NA,NA,0.257586817,1.58391444,2.885752847,0.004646615,0.019301512,-2.108933332,FALSE,FALSE
5933,ENSG00000080839,protein_coding,RBL1,0.257573282,2.904001599,3.176316213,0.00190508,0.010721871,-1.41805513,FALSE,FALSE
342945,ENSG00000182318,protein_coding,ZSCAN22,0.257517116,2.633261099,3.727990523,0.000298281,0.003312935,0.210539595,FALSE,FALSE
147807,ENSG00000171443,protein_coding,ZNF524,0.257483841,3.101719937,2.424452725,0.016853151,0.048149513,-3.302403405,FALSE,FALSE
100133957,NA,NA,NA,0.257476882,2.798008043,2.928365949,0.004092594,0.017783271,-2.067905808,FALSE,FALSE
79896,ENSG00000185875,protein_coding,THNSL1,-0.257459219,3.542077856,-3.156578928,0.002027888,0.011150287,-1.516485209,FALSE,FALSE
1998,ENSG00000109381,protein_coding,ELF2,0.257456327,5.213708308,3.484408985,0.000693726,0.005658712,-0.67040443,FALSE,FALSE
10969,ENSG00000117395,protein_coding,EBNA1BP2,-0.257446609,5.199708871,-3.968183122,0.000124977,0.002053592,0.896509856,FALSE,FALSE
5891,ENSG00000080823,protein_coding,MOK,-0.257425579,4.301769237,-3.107118602,0.002368681,0.012413158,-1.719655986,FALSE,FALSE
257177,ENSG00000188931,protein_coding,CFAP126,0.257383487,3.755635005,2.652300185,0.009097719,0.030990879,-2.840608065,FALSE,FALSE
23181,ENSG00000160305,protein_coding,DIP2A,0.257227083,6.070044469,4.027498588,0.000100257,0.001831507,1.080087884,FALSE,FALSE
55751,ENSG00000164168,protein_coding,TMEM184C,0.257114661,4.546334885,3.755586731,0.000270416,0.003127927,0.226669638,FALSE,FALSE
54998,ENSG00000175756,protein_coding,AURKAIP1,-0.257105808,5.660372877,-2.773766645,0.006445998,0.024310069,-2.69527612,FALSE,FALSE
23094,ENSG00000105738,protein_coding,SIPA1L3,0.257020885,4.872110948,3.528381886,0.000597417,0.00511694,-0.524661928,FALSE,FALSE
114926,ENSG00000176209,protein_coding,SMIM19,-0.256982176,4.538671779,-3.975685754,0.000121556,0.002034643,0.942024039,TRUE,FALSE
1760,ENSG00000104936,protein_coding,DMPK,0.256731111,6.226632463,2.864197241,0.004952325,0.020143996,-2.462535013,FALSE,FALSE
83786,ENSG00000126391,protein_coding,FRMD8,0.256641753,4.711630661,2.922402094,0.004166294,0.01799798,-2.25047418,FALSE,FALSE
78988,ENSG00000173141,protein_coding,MRPL57,-0.256640197,4.908574958,-4.517345708,1.50E-05,0.000700883,2.855991155,FALSE,FALSE
146050,ENSG00000140265,protein_coding,ZSCAN29,0.256474729,4.832255531,3.702941045,0.000325914,0.0034813,0.028763136,FALSE,FALSE
51123,ENSG00000120963,protein_coding,ZNF706,-0.256429205,6.468949282,-3.598486104,0.000469498,0.004346878,-0.339231546,FALSE,FALSE
2074,ENSG00000225830,protein_coding,ERCC6,0.256359354,3.901697302,3.821143419,0.000213794,0.002744632,0.467969084,FALSE,FALSE
9880,ENSG00000166860,protein_coding,ZBTB39,0.256332528,3.068716244,3.152239773,0.002055855,0.011256942,-1.490386093,FALSE,FALSE
114,ENSG00000155897,protein_coding,ADCY8,0.256276028,4.201617604,2.549845524,0.01206241,0.037855687,-3.123307828,FALSE,FALSE
2768,ENSG00000146535,protein_coding,GNA12,0.256216622,7.229526229,2.925325419,0.004130017,0.017881535,-2.281903382,FALSE,FALSE
9578,ENSG00000198752,protein_coding,CDC42BPB,0.256034548,7.581951102,3.841311887,0.000198776,0.002635657,0.468872522,FALSE,FALSE
84324,ENSG00000205323,protein_coding,SARNP,-0.255838893,5.32719847,-4.122907256,7.00E-05,0.001514145,1.413311201,FALSE,FALSE
375,ENSG00000143761,protein_coding,ARF1,-0.255797187,8.125344611,-4.029503838,9.95E-05,0.001824359,1.118670711,FALSE,FALSE
26984,ENSG00000121542,protein_coding,SEC22A,-0.255788924,3.718551275,-4.270279459,3.98E-05,0.001150377,1.994737635,FALSE,FALSE
23164,ENSG00000133030,protein_coding,MPRIP,0.255712492,8.55966838,4.605635896,1.05E-05,0.000583501,3.199137246,FALSE,FALSE
729515,ENSG00000215712,protein_coding,TMEM242,-0.255669059,5.045455315,-3.76811965,0.000258593,0.003029041,0.235697632,FALSE,FALSE
79078,ENSG00000164008,protein_coding,C1orf50,-0.255654015,3.342635635,-3.954117077,0.00013164,0.002115633,0.920513429,FALSE,FALSE
26112,ENSG00000198624,protein_coding,CCDC69,0.25563326,4.204684064,2.561755212,0.011678043,0.037028556,-3.112043878,FALSE,FALSE
5981,ENSG00000035928,protein_coding,RFC1,0.255591915,5.684553712,3.48668999,0.00068839,0.005637295,-0.679968072,FALSE,FALSE
538,ENSG00000165240,protein_coding,ATP7A,0.255449829,3.147784469,2.498467197,0.013853939,0.041806733,-3.132484163,FALSE,FALSE
202243,ENSG00000277868,protein_coding,CCDC125,0.255358035,3.047959978,4.127774873,6.87E-05,0.001495641,1.508507597,FALSE,FALSE
7755,ENSG00000122386,protein_coding,ZNF205,0.255354567,3.426006153,2.637264119,0.009486907,0.031977547,-2.843365934,TRUE,FALSE
400451,ENSG00000185442,protein_coding,FAM174B,-0.255286143,3.827017206,-2.481004399,0.014514973,0.043094366,-3.244678387,FALSE,FALSE
23312,ENSG00000104093,protein_coding,DMXL2,-0.255184026,6.208528799,-3.133621074,0.002179974,0.011706873,-1.714633966,FALSE,FALSE
29937,ENSG00000117691,protein_coding,NENF,-0.255172299,6.09914478,-2.890801369,0.004577562,0.019117557,-2.400272652,FALSE,FALSE
157378,ENSG00000164983,protein_coding,TMEM65,-0.25514918,5.219456218,-2.940107118,0.003950989,0.01737526,-2.23594689,FALSE,FALSE
23590,ENSG00000148459,protein_coding,PDSS1,-0.255120492,2.584737825,-2.891992959,0.004561401,0.01909035,-2.15229667,FALSE,FALSE
51020,ENSG00000111906,protein_coding,HDDC2,-0.255082067,6.771399794,-4.12897887,6.84E-05,0.001494371,1.433121399,FALSE,FALSE
55048,ENSG00000167987,protein_coding,VPS37C,0.255068296,4.23854512,4.086566465,8.03E-05,0.001624944,1.338621673,FALSE,FALSE
57489,ENSG00000122417,protein_coding,ODF2L,-0.255062803,4.748346783,-3.039991612,0.002916479,0.014194706,-1.933808756,FALSE,FALSE
1022,ENSG00000277273,protein_coding,CDK7,-0.255046912,3.764935717,-3.494111541,0.000671296,0.005525618,-0.555403622,FALSE,FALSE
90627,ENSG00000133121,protein_coding,STARD13,0.255027336,5.447622531,3.649870799,0.000392677,0.003893996,-0.160437754,FALSE,FALSE
9877,ENSG00000058673,protein_coding,ZC3H11A,0.2549708,7.041086877,3.987274246,0.000116446,0.001974309,0.947289866,FALSE,FALSE
79364,ENSG00000070476,protein_coding,ZXDC,0.254956573,5.094799418,3.894390745,0.000163901,0.002367945,0.650004761,FALSE,FALSE
154214,ENSG00000146373,protein_coding,RNF217,0.254914122,4.753341064,2.786937247,0.006205535,0.023695739,-2.605164511,TRUE,FALSE
10154,ENSG00000136040,protein_coding,PLXNC1,-0.254910008,4.770516629,-2.664547731,0.00879144,0.030314002,-2.89767648,FALSE,FALSE
25809,ENSG00000100271,protein_coding,TTLL1,-0.254890477,3.571015884,-3.509322733,0.000637501,0.005342486,-0.496152028,FALSE,FALSE
29072,ENSG00000181555,protein_coding,SETD2,0.254736383,6.214374415,4.182943242,5.57E-05,0.001334327,1.618846479,FALSE,FALSE
143187,ENSG00000151532,protein_coding,VTI1A,0.25471831,3.405864945,3.115010325,0.002310962,0.01218331,-1.615009455,FALSE,FALSE
55030,ENSG00000178974,protein_coding,FBXO34,-0.254717754,5.220961493,-2.607916173,0.010290133,0.033785455,-3.061799111,FALSE,FALSE
2958,ENSG00000140307,protein_coding,GTF2A2,-0.254691287,5.125919952,-3.748578406,0.000277249,0.003173557,0.154646296,FALSE,FALSE
284040,ENSG00000239704,protein_coding,CDRT4,-0.254683209,4.345873216,-3.44983107,0.00077953,0.00604841,-0.726108437,FALSE,FALSE
10482,ENSG00000162231,protein_coding,NXF1,0.254644125,6.424729202,3.407015421,0.000899614,0.006645808,-0.929073211,FALSE,FALSE
4726,ENSG00000145494,protein_coding,NDUFS6,-0.254614544,5.076231997,-3.656552117,0.000383611,0.003827844,-0.137428844,FALSE,FALSE
81831,ENSG00000171208,protein_coding,NETO2,-0.254510782,4.110808134,-2.419711578,0.017063622,0.048561443,-3.415815552,FALSE,FALSE
26058,ENSG00000204120,protein_coding,GIGYF2,0.254439781,6.149625296,4.416437403,2.24E-05,0.000838876,2.463729827,FALSE,FALSE
64149,ENSG00000108666,protein_coding,C17orf75,-0.254403246,5.186608107,-3.097852451,0.002438157,0.012638502,-1.805392726,FALSE,FALSE
6633,ENSG00000125743,protein_coding,SNRPD2,-0.254371902,6.043006122,-4.047162623,9.31E-05,0.001765427,1.141410692,FALSE,FALSE
9367,ENSG00000123595,protein_coding,RAB9A,0.254359056,4.568355453,3.025604931,0.003048185,0.014522092,-1.962300011,FALSE,FALSE
7265,ENSG00000113312,protein_coding,TTC1,-0.254355643,6.285774125,-4.706537587,6.94E-06,0.00048007,3.555321542,FALSE,FALSE
192668,ENSG00000205795,protein_coding,CYS1,-0.25411088,3.479692728,-2.541191135,0.012348803,0.038502686,-3.088071546,FALSE,FALSE
29078,ENSG00000123545,protein_coding,NDUFAF4,-0.254082455,5.130305529,-2.745214831,0.006996685,0.025676416,-2.733006676,FALSE,FALSE
29079,ENSG00000136146,protein_coding,MED4,-0.254041212,5.459430935,-3.801040114,0.000229833,0.002845722,0.318912928,FALSE,FALSE
127579,ENSG00000163354,protein_coding,DCST2,0.253963078,3.477254524,2.636903438,0.009496424,0.031998109,-2.858788245,FALSE,FALSE
100506990,NA,NA,NA,-0.253950162,4.704066697,-2.450244231,0.015748137,0.04573567,-3.423986757,FALSE,FALSE
6182,ENSG00000262814,protein_coding,MRPL12,-0.253795479,4.257866723,-2.726780263,0.007374622,0.026668161,-2.717104413,FALSE,FALSE
10952,ENSG00000106803,protein_coding,SEC61B,-0.253774522,5.017296907,-3.408034389,0.000896565,0.006634732,-0.907947023,FALSE,FALSE
27304,ENSG00000124217,protein_coding,MOCS3,-0.253767334,2.351411114,-3.071130085,0.002649233,0.013334904,-1.670260829,FALSE,FALSE
373509,ENSG00000170236,protein_coding,USP50,-0.25364469,1.707318513,-3.240675906,0.00155103,0.009416511,-1.201171255,FALSE,FALSE
2796,ENSG00000147437,protein_coding,GNRH1,0.253484556,2.590111356,2.69095081,0.008162681,0.028737737,-2.642626644,FALSE,FALSE
643641,ENSG00000106479,protein_coding,ZNF862,0.253411967,5.319915954,3.226452309,0.001623538,0.009687347,-1.437285315,FALSE,FALSE
57639,ENSG00000135205,protein_coding,CCDC146,0.253407624,3.786962472,2.49363606,0.014034068,0.042125483,-3.212455207,FALSE,FALSE
440957,ENSG00000168273,protein_coding,SMIM4,-0.253406366,1.964921027,-3.050053928,0.002827509,0.013948727,-1.712396408,FALSE,FALSE
55755,ENSG00000136861,protein_coding,CDK5RAP2,0.253395962,5.848268569,3.224463293,0.001633926,0.009715147,-1.469911907,FALSE,FALSE
9781,ENSG00000151692,protein_coding,RNF144A,0.253208323,6.85389578,3.24223872,0.00154325,0.009382237,-1.41157542,FALSE,FALSE
78986,ENSG00000133878,protein_coding,DUSP26,-0.252952963,5.57411053,-2.438343807,0.01624972,0.04681247,-3.486566728,FALSE,FALSE
138311,ENSG00000165716,protein_coding,DIPK1B,-0.252938644,5.079390759,-2.779380111,0.006342491,0.024064236,-2.654502523,FALSE,FALSE
54987,ENSG00000162384,protein_coding,CZIB,-0.252929786,5.663379022,-3.510601232,0.000634734,0.00532438,-0.615474177,FALSE,FALSE
90480,ENSG00000179271,protein_coding,GADD45GIP1,-0.252854079,5.235513204,-2.804537889,0.005896959,0.022837077,-2.597657493,FALSE,FALSE
163255,ENSG00000171817,protein_coding,ZNF540,-0.252633458,5.137544898,-2.839101203,0.005331395,0.021217088,-2.491961399,FALSE,FALSE
8402,ENSG00000108528,protein_coding,SLC25A11,-0.252611169,5.938228709,-3.875967795,0.000175287,0.002459614,0.561947926,FALSE,FALSE
57628,ENSG00000175497,protein_coding,DPP10,-0.252567374,5.67004159,-2.498039009,0.01386982,0.041828332,-3.339009393,FALSE,FALSE
11120,ENSG00000112763,protein_coding,BTN2A1,0.252554361,4.558162075,2.973175726,0.003576031,0.016250651,-2.089119229,FALSE,FALSE
5045,ENSG00000140564,protein_coding,FURIN,0.252511922,5.690405689,3.030972819,0.002998414,0.014384265,-2.010466464,FALSE,FALSE
65268,ENSG00000165238,protein_coding,WNK2,-0.252490432,5.957768341,-2.587473617,0.01088532,0.035200606,-3.142581268,FALSE,FALSE
55051,ENSG00000119720,protein_coding,NRDE2,0.252477807,3.706397942,3.909153376,0.00015529,0.002286694,0.765093135,FALSE,FALSE
55578,ENSG00000102710,protein_coding,SUPT20H,0.252224273,5.531174988,4.075968373,8.36E-05,0.00165336,1.251759229,FALSE,FALSE
23411,ENSG00000096717,protein_coding,SIRT1,0.252201271,5.127372403,3.036668591,0.002946424,0.014255374,-1.977253292,FALSE,FALSE
27010,ENSG00000196511,protein_coding,TPK1,-0.252189021,2.472202313,-3.38579375,0.000965377,0.006947711,-0.809679409,FALSE,FALSE
51250,ENSG00000130349,protein_coding,MTRES1,-0.252105632,4.272932098,-3.441727214,0.000801035,0.006154136,-0.75851735,FALSE,FALSE
6742,ENSG00000262771,protein_coding,SSBP1,-0.252095635,5.218522267,-3.931841019,0.000142892,0.002204495,0.763131247,FALSE,FALSE
10325,ENSG00000083750,protein_coding,RRAGB,-0.252015095,4.769136149,-4.164534345,5.98E-05,0.001396965,1.592687878,FALSE,FALSE
57185,ENSG00000001461,protein_coding,NIPAL3,0.251976583,7.191676388,2.660931695,0.008880882,0.030546632,-2.958215545,TRUE,FALSE
7769,ENSG00000167380,protein_coding,ZNF226,-0.251958468,4.40619344,-2.413448276,0.017345243,0.04913077,-3.462829635,FALSE,FALSE
868,ENSG00000114423,protein_coding,CBLB,0.251954919,3.955693477,3.81009189,0.000222475,0.002810021,0.426823343,FALSE,FALSE
55252,ENSG00000143970,protein_coding,ASXL2,0.251846426,5.241499408,3.0826417,0.002556311,0.013027988,-1.850866003,FALSE,FALSE
5600,ENSG00000185386,protein_coding,MAPK11,-0.251846378,6.066692084,-2.624557527,0.009827455,0.032768123,-3.069841894,FALSE,FALSE
10093,ENSG00000241553,protein_coding,ARPC4,-0.251796552,6.829378573,-3.782665991,0.000245487,0.00294195,0.258717838,FALSE,FALSE
27346,ENSG00000109084,protein_coding,TMEM97,-0.251648019,5.2179454,-3.092051327,0.002482609,0.012792856,-1.833280126,FALSE,FALSE
152002,ENSG00000173950,protein_coding,XXYLT1,-0.251609957,3.174827378,-4.051989344,9.15E-05,0.001748231,1.252551218,FALSE,FALSE
54585,ENSG00000163818,protein_coding,LZTFL1,-0.251548626,5.034968391,-2.863839904,0.004957544,0.02015263,-2.415360177,FALSE,FALSE
23769,ENSG00000126500,protein_coding,,0.251515898,3.611169363,2.553118577,0.011955661,0.037630583,-3.047021685,FALSE,FALSE
285989,ENSG00000198556,protein_coding,ZNF789,-0.251496163,3.601780439,-2.855282918,0.005084052,0.020478334,-2.328924647,FALSE,FALSE
8850,ENSG00000114166,protein_coding,KAT2B,0.251353688,7.246346208,2.639755217,0.009421406,0.031800185,-3.008221262,FALSE,FALSE
101060399,NA,NA,NA,-0.251295957,4.427289361,-2.780580622,0.006320552,0.0240069,-2.59276215,FALSE,FALSE
51188,ENSG00000008324,protein_coding,SS18L2,-0.251227789,4.614184067,-2.465202862,0.015137247,0.04438677,-3.379729408,FALSE,FALSE
23307,ENSG00000119321,protein_coding,FKBP15,0.25116539,5.285727374,3.547713599,0.000559195,0.004879287,-0.472748697,FALSE,FALSE
1039,ENSG00000140743,protein_coding,CDR2,-0.251112894,4.428573545,-2.779837507,0.006334124,0.024042867,-2.594712813,FALSE,FALSE
51103,ENSG00000137806,protein_coding,NDUFAF1,-0.251110034,4.458492646,-4.132540634,6.75E-05,0.001483513,1.486221564,FALSE,FALSE
8548,ENSG00000117475,protein_coding,BLZF1,0.250968896,3.250427832,2.595810317,0.010638951,0.034613997,-2.911834189,FALSE,FALSE
9296,ENSG00000128524,protein_coding,ATP6V1F,-0.250946554,6.612204526,-3.178674103,0.001890881,0.010689833,-1.598475056,FALSE,FALSE
22845,ENSG00000175283,protein_coding,DOLK,-0.250714775,2.784675415,-2.757272906,0.006759096,0.025066111,-2.495354804,FALSE,FALSE
126526,ENSG00000160392,protein_coding,C19orf47,0.250681699,3.220509959,2.677617014,0.008474929,0.029547134,-2.727373723,FALSE,FALSE
101927550,NA,NA,NA,0.250552446,3.23046422,4.325310379,3.21E-05,0.001011593,2.192134202,FALSE,FALSE
3939,ENSG00000134333,protein_coding,LDHA,-0.250513089,7.603223665,-2.520863103,0.013045629,0.039987491,-3.275138842,FALSE,FALSE
